,12,16,20,24,28,32,36,40,44
0,0.077141,0.262264,0.7699,1.214389,1.57587,2.788582,2.755593,3.3437959999999998,3.7963699999999996
1,0.080675,0.271469,0.750957,1.273048,1.456964,2.7270830000000004,2.807496,3.428208,3.772022
2,0.08063200000000001,0.293614,0.8391120000000001,1.270314,1.4547290000000002,2.747635,2.728755,3.4392339999999995,3.796614
3,0.08128400000000001,0.281384,0.7723479999999999,1.282007,1.521139,2.785205,2.808264,3.296179,3.6556800000000003
4,0.082258,0.281987,0.747586,1.2779770000000001,1.548367,2.832522,2.8229290000000002,3.301449,3.7924550000000004
5,0.061092999999999995,0.270099,0.6201220000000001,1.252324,2.052643,2.507259,2.975716,3.262546,3.69365
6,0.065743,0.281062,0.618779,1.162574,1.993775,2.453447,2.800752,3.241515,3.607886
7,0.062963,0.271099,0.621081,1.2219309999999999,2.020353,2.621112,3.0090470000000002,3.2546939999999998,3.641286
8,0.06934,0.287064,0.613622,1.222643,1.995125,2.545561,3.0306319999999998,3.290581,3.573807
9,0.06903,0.257259,0.6619619999999999,1.193878,2.000854,2.507409,2.926477,3.272541,3.49599
10,0.072016,0.27066799999999996,0.816278,1.49799,1.961198,2.5332529999999998,3.186829,3.228549,3.8171779999999997
11,0.079864,0.271855,0.795671,1.478043,1.940805,2.5265400000000002,3.08279,3.297242,3.7812879999999995
12,0.087167,0.266637,0.7547729999999999,1.5218479999999999,1.94428,2.436582,3.0450779999999997,3.304243,3.82409
13,0.078894,0.271917,0.8213719999999999,1.406301,1.936296,2.460645,3.179638,3.3821519999999996,3.720211
14,0.076458,0.27134899999999995,0.7489819999999999,1.489798,1.9162599999999999,2.525407,2.9439330000000004,3.4243449999999998,3.813155
15,0.073701,0.332913,0.621494,1.163966,2.279509,2.761095,3.3647139999999998,3.499964,3.468872
16,0.07446,0.300503,0.696325,1.227287,2.245248,2.6234900000000003,3.3183279999999997,3.6021970000000003,3.4800699999999996
17,0.071014,0.306615,0.735987,1.265563,2.228271,2.745045,3.383914,3.504568,3.470481
18,0.068602,0.353213,0.640709,1.242728,2.280152,2.729134,3.42265,3.4991,3.5499660000000004
19,0.140484,0.310454,0.695136,1.201149,2.283152,2.673635,3.3669050000000005,3.48381,3.428984
